code;name;agegroup;population_total;population_m;population_f
09461;      Bamberg (Krfr.St);58 bis unter 59;1034;492;542
09461;      Bamberg (Krfr.St);59 bis unter 60;987;494;493
09461;      Bamberg (Krfr.St);60 bis unter 61;967;433;534
09461;      Bamberg (Krfr.St);61 bis unter 62;897;426;471
09461;      Bamberg (Krfr.St);62 bis unter 63;906;431;475
09461;      Bamberg (Krfr.St);63 bis unter 64;824;407;417
09461;      Bamberg (Krfr.St);64 bis unter 65;795;378;417
09461;      Bamberg (Krfr.St);65 bis unter 66;748;338;410
09461;      Bamberg (Krfr.St);66 bis unter 67;709;330;379
09461;      Bamberg (Krfr.St);67 bis unter 68;715;342;373
09461;      Bamberg (Krfr.St);68 bis unter 69;728;329;399
09461;      Bamberg (Krfr.St);69 bis unter 70;699;308;391
09461;      Bamberg (Krfr.St);70 bis unter 71;701;332;369
09461;      Bamberg (Krfr.St);71 bis unter 72;682;295;387
09461;      Bamberg (Krfr.St);72 bis unter 73;594;263;331
09461;      Bamberg (Krfr.St);73 bis unter 74;458;210;248
09461;      Bamberg (Krfr.St);74 bis unter 75;609;266;343
09461;      Bamberg (Krfr.St);75 bis unter 76;635;288;347
09461;      Bamberg (Krfr.St);76 bis unter 77;601;262;339
09461;      Bamberg (Krfr.St);77 bis unter 78;716;285;431
09461;      Bamberg (Krfr.St);78 bis unter 79;738;315;423
09461;      Bamberg (Krfr.St);79 bis unter 80;717;287;430
09461;      Bamberg (Krfr.St);80 bis unter 81;589;238;351
09461;      Bamberg (Krfr.St);81 bis unter 82;565;220;345
09461;      Bamberg (Krfr.St);82 bis unter 83;520;198;322
09461;      Bamberg (Krfr.St);83 bis unter 84;458;181;277
09461;      Bamberg (Krfr.St);84 bis unter 85;442;156;286
09461;      Bamberg (Krfr.St);85 bis unter 90;1408;469;939
09461;      Bamberg (Krfr.St);90 bis unter 95;656;171;485
09461;      Bamberg (Krfr.St);95 oder älter;159;21;138
09461;      Bamberg (Krfr.St);Insgesamt;77592;37464;40128
09462;      Bayreuth (Krfr.St);unter 1;587;296;291
09462;      Bayreuth (Krfr.St);1 bis unter 2;620;304;316
09462;      Bayreuth (Krfr.St);2 bis unter 3;570;311;259
09462;      Bayreuth (Krfr.St);3 bis unter 4;541;285;256
09462;      Bayreuth (Krfr.St);4 bis unter 5;530;282;248
09462;      Bayreuth (Krfr.St);5 bis unter 6;473;238;235
09462;      Bayreuth (Krfr.St);6 bis unter 7;497;252;245
09462;      Bayreuth (Krfr.St);7 bis unter 8;474;219;255
09462;      Bayreuth (Krfr.St);8 bis unter 9;515;256;259
09462;      Bayreuth (Krfr.St);9 bis unter 10;480;253;227
09462;      Bayreuth (Krfr.St);10 bis unter 11;538;274;264
09462;      Bayreuth (Krfr.St);11 bis unter 12;534;284;250
09462;      Bayreuth (Krfr.St);12 bis unter 13;516;256;260
09462;      Bayreuth (Krfr.St);13 bis unter 14;568;292;276
09462;      Bayreuth (Krfr.St);14 bis unter 15;513;274;239
09462;      Bayreuth (Krfr.St);15 bis unter 16;534;274;260
09462;      Bayreuth (Krfr.St);16 bis unter 17;548;279;269
09462;      Bayreuth (Krfr.St);17 bis unter 18;532;276;256
09462;      Bayreuth (Krfr.St);18 bis unter 19;857;459;398
09462;      Bayreuth (Krfr.St);19 bis unter 20;1210;636;574
09462;      Bayreuth (Krfr.St);20 bis unter 21;1619;848;771
09462;      Bayreuth (Krfr.St);21 bis unter 22;1651;823;828
09462;      Bayreuth (Krfr.St);22 bis unter 23;1737;864;873
09462;      Bayreuth (Krfr.St);23 bis unter 24;1695;887;808
09462;      Bayreuth (Krfr.St);24 bis unter 25;1612;833;779
09462;      Bayreuth (Krfr.St);25 bis unter 26;1537;816;721
09462;      Bayreuth (Krfr.St);26 bis unter 27;1453;793;660
09462;      Bayreuth (Krfr.St);27 bis unter 28;1354;732;622
09462;      Bayreuth (Krfr.St);28 bis unter 29;1311;712;599
09462;      Bayreuth (Krfr.St);29 bis unter 30;1108;572;536
09462;      Bayreuth (Krfr.St);30 bis unter 31;1188;649;539
09462;      Bayreuth (Krfr.St);31 bis unter 32;1004;529;475
09462;      Bayreuth (Krfr.St);32 bis unter 33;996;525;471
09462;      Bayreuth (Krfr.St);33 bis unter 34;908;459;449
09462;      Bayreuth (Krfr.St);34 bis unter 35;852;467;385
09462;      Bayreuth (Krfr.St);35 bis unter 36;858;441;417
09462;      Bayreuth (Krfr.St);36 bis unter 37;876;466;410
09462;      Bayreuth (Krfr.St);37 bis unter 38;833;447;386
09462;      Bayreuth (Krfr.St);38 bis unter 39;828;414;414
09462;      Bayreuth (Krfr.St);39 bis unter 40;819;456;363
09462;      Bayreuth (Krfr.St);40 bis unter 41;756;397;359
09462;      Bayreuth (Krfr.St);41 bis unter 42;801;381;420
09462;      Bayreuth (Krfr.St);42 bis unter 43;752;379;373
09462;      Bayreuth (Krfr.St);43 bis unter 44;810;415;395
09462;      Bayreuth (Krfr.St);44 bis unter 45;751;368;383
09462;      Bayreuth (Krfr.St);45 bis unter 46;799;402;397
09462;      Bayreuth (Krfr.St);46 bis unter 47;819;408;411
09462;      Bayreuth (Krfr.St);47 bis unter 48;845;406;439
09462;      Bayreuth (Krfr.St);48 bis unter 49;888;433;455
09462;      Bayreuth (Krfr.St);49 bis unter 50;968;493;475
09462;      Bayreuth (Krfr.St);50 bis unter 51;1048;506;542
09462;      Bayreuth (Krfr.St);51 bis unter 52;1009;519;490
09462;      Bayreuth (Krfr.St);52 bis unter 53;1035;516;519
09462;      Bayreuth (Krfr.St);53 bis unter 54;1041;521;520
09462;      Bayreuth (Krfr.St);54 bis unter 55;1011;489;522
09462;      Bayreuth (Krfr.St);55 bis unter 56;1110;533;577
09462;      Bayreuth (Krfr.St);56 bis unter 57;987;475;512
09462;      Bayreuth (Krfr.St);57 bis unter 58;981;486;495
09462;      Bayreuth (Krfr.St);58 bis unter 59;974;469;505
09462;      Bayreuth (Krfr.St);59 bis unter 60;986;456;530
09462;      Bayreuth (Krfr.St);60 bis unter 61;951;466;485
09462;      Bayreuth (Krfr.St);61 bis unter 62;886;408;478
09462;      Bayreuth (Krfr.St);62 bis unter 63;864;399;465
09462;      Bayreuth (Krfr.St);63 bis unter 64;850;373;477
09462;      Bayreuth (Krfr.St);64 bis unter 65;862;389;473
09462;      Bayreuth (Krfr.St);65 bis unter 66;825;379;446
09462;      Bayreuth (Krfr.St);66 bis unter 67;846;378;468
09462;      Bayreuth (Krfr.St);67 bis unter 68;758;329;429
09462;      Bayreuth (Krfr.St);68 bis unter 69;858;403;455
09462;      Bayreuth (Krfr.St);69 bis unter 70;762;347;415
09462;      Bayreuth (Krfr.St);70 bis unter 71;825;363;462
09462;      Bayreuth (Krfr.St);71 bis unter 72;776;350;426
09462;      Bayreuth (Krfr.St);72 bis unter 73;657;309;348
09462;      Bayreuth (Krfr.St);73 bis unter 74;483;223;260
09462;      Bayreuth (Krfr.St);74 bis unter 75;683;314;369
09462;      Bayreuth (Krfr.St);75 bis unter 76;652;288;364
09462;      Bayreuth (Krfr.St);76 bis unter 77;615;279;336
09462;      Bayreuth (Krfr.St);77 bis unter 78;785;343;442
09462;      Bayreuth (Krfr.St);78 bis unter 79;834;357;477
09462;      Bayreuth (Krfr.St);79 bis unter 80;735;286;449
09462;      Bayreuth (Krfr.St);80 bis unter 81;708;292;416
09462;      Bayreuth (Krfr.St);81 bis unter 82;580;243;337
09462;      Bayreuth (Krfr.St);82 bis unter 83;525;216;309
09462;      Bayreuth (Krfr.St);83 bis unter 84;482;173;309
09462;      Bayreuth (Krfr.St);84 bis unter 85;410;132;278
09462;      Bayreuth (Krfr.St);85 bis unter 90;1298;445;853
09462;      Bayreuth (Krfr.St);90 bis unter 95;679;177;502
09462;      Bayreuth (Krfr.St);95 oder älter;221;23;198
09462;      Bayreuth (Krfr.St);Insgesamt;74657;36469;38188
09463;      Coburg (Krfr.St);unter 1;380;210;170
09463;      Coburg (Krfr.St);1 bis unter 2;348;168;180
09463;      Coburg (Krfr.St);2 bis unter 3;326;162;164
09463;      Coburg (Krfr.St);3 bis unter 4;324;166;158
09463;      Coburg (Krfr.St);4 bis unter 5;336;167;169
09463;      Coburg (Krfr.St);5 bis unter 6;275;133;142
09463;      Coburg (Krfr.St);6 bis unter 7;311;150;161
09463;      Coburg (Krfr.St);7 bis unter 8;318;170;148
09463;      Coburg (Krfr.St);8 bis unter 9;271;144;127
09463;      Coburg (Krfr.St);9 bis unter 10;334;151;183
09463;      Coburg (Krfr.St);10 bis unter 11;324;170;154
09463;      Coburg (Krfr.St);11 bis unter 12;345;167;178
09463;      Coburg (Krfr.St);12 bis unter 13;322;160;162
09463;      Coburg (Krfr.St);13 bis unter 14;314;166;148
09463;      Coburg (Krfr.St);14 bis unter 15;297;165;132
09463;      Coburg (Krfr.St);15 bis unter 16;326;164;162
09463;      Coburg (Krfr.St);16 bis unter 17;323;179;144
09463;      Coburg (Krfr.St);17 bis unter 18;346;182;164
09463;      Coburg (Krfr.St);18 bis unter 19;429;215;214
09463;      Coburg (Krfr.St);19 bis unter 20;435;229;206
09463;      Coburg (Krfr.St);20 bis unter 21;529;284;245
09463;      Coburg (Krfr.St);21 bis unter 22;534;311;223
09463;      Coburg (Krfr.St);22 bis unter 23;537;273;264
09463;      Coburg (Krfr.St);23 bis unter 24;538;303;235
09463;      Coburg (Krfr.St);24 bis unter 25;529;266;263
09463;      Coburg (Krfr.St);25 bis unter 26;536;281;255
09463;      Coburg (Krfr.St);26 bis unter 27;587;327;260
09463;      Coburg (Krfr.St);27 bis unter 28;625;326;299
09463;      Coburg (Krfr.St);28 bis unter 29;639;349;290
09463;      Coburg (Krfr.St);29 bis unter 30;598;324;274
09463;      Coburg (Krfr.St);30 bis unter 31;617;339;278
09463;      Coburg (Krfr.St);31 bis unter 32;593;322;271
09463;      Coburg (Krfr.St);32 bis unter 33;559;315;244
09463;      Coburg (Krfr.St);33 bis unter 34;567;313;254
09463;      Coburg (Krfr.St);34 bis unter 35;526;290;236
09463;      Coburg (Krfr.St);35 bis unter 36;511;257;254
09463;      Coburg (Krfr.St);36 bis unter 37;533;300;233
09463;      Coburg (Krfr.St);37 bis unter 38;464;272;192
09463;      Coburg (Krfr.St);38 bis unter 39;453;228;225
09463;      Coburg (Krfr.St);39 bis unter 40;439;210;229
09463;      Coburg (Krfr.St);40 bis unter 41;450;208;242
09463;      Coburg (Krfr.St);41 bis unter 42;419;190;229
09463;      Coburg (Krfr.St);42 bis unter 43;378;184;194
09463;      Coburg (Krfr.St);43 bis unter 44;410;226;184
09463;      Coburg (Krfr.St);44 bis unter 45;417;192;225
09463;      Coburg (Krfr.St);45 bis unter 46;455;229;226
09463;      Coburg (Krfr.St);46 bis unter 47;422;190;232
09463;      Coburg (Krfr.St);47 bis unter 48;504;240;264
09463;      Coburg (Krfr.St);48 bis unter 49;610;288;322
09463;      Coburg (Krfr.St);49 bis unter 50;596;278;318
09463;      Coburg (Krfr.St);50 bis unter 51;650;348;302
09463;      Coburg (Krfr.St);51 bis unter 52;633;310;323
09463;      Coburg (Krfr.St);52 bis unter 53;636;327;309
09463;      Coburg (Krfr.St);53 bis unter 54;608;296;312
09463;      Coburg (Krfr.St);54 bis unter 55;717;356;361
09463;      Coburg (Krfr.St);55 bis unter 56;681;337;344
09463;      Coburg (Krfr.St);56 bis unter 57;640;331;309
09463;      Coburg (Krfr.St);57 bis unter 58;647;305;342
09463;      Coburg (Krfr.St);58 bis unter 59;663;332;331
09463;      Coburg (Krfr.St);59 bis unter 60;627;285;342
09463;      Coburg (Krfr.St);60 bis unter 61;585;269;316
09463;      Coburg (Krfr.St);61 bis unter 62;628;314;314
09463;      Coburg (Krfr.St);62 bis unter 63;551;242;309
09463;      Coburg (Krfr.St);63 bis unter 64;542;251;291
09463;      Coburg (Krfr.St);64 bis unter 65;499;237;262
09463;      Coburg (Krfr.St);65 bis unter 66;476;226;250
09463;      Coburg (Krfr.St);66 bis unter 67;489;222;267
09463;      Coburg (Krfr.St);67 bis unter 68;492;224;268
09463;      Coburg (Krfr.St);68 bis unter 69;466;214;252
09463;      Coburg (Krfr.St);69 bis unter 70;474;217;257
09463;      Coburg (Krfr.St);70 bis unter 71;467;216;251
09463;      Coburg (Krfr.St);71 bis unter 72;430;183;247
09463;      Coburg (Krfr.St);72 bis unter 73;354;174;180
09463;      Coburg (Krfr.St);73 bis unter 74;298;129;169
09463;      Coburg (Krfr.St);74 bis unter 75;431;205;226
09463;      Coburg (Krfr.St);75 bis unter 76;410;195;215
09463;      Coburg (Krfr.St);76 bis unter 77;348;161;187
09463;      Coburg (Krfr.St);77 bis unter 78;428;179;249
09463;      Coburg (Krfr.St);78 bis unter 79;478;214;264
09463;      Coburg (Krfr.St);79 bis unter 80;462;192;270
09463;      Coburg (Krfr.St);80 bis unter 81;422;179;243
09463;      Coburg (Krfr.St);81 bis unter 82;381;163;218
09463;      Coburg (Krfr.St);82 bis unter 83;303;121;182
09463;      Coburg (Krfr.St);83 bis unter 84;328;125;203
09463;      Coburg (Krfr.St);84 bis unter 85;280;100;180
09463;      Coburg (Krfr.St);85 bis unter 90;889;313;576
09463;      Coburg (Krfr.St);90 bis unter 95;450;116;334
09463;      Coburg (Krfr.St);95 oder älter;127;21;106
09463;      Coburg (Krfr.St);Insgesamt;41249;20162;21087
09464;      Hof (Krfr.St);unter 1;417;226;191
09464;      Hof (Krfr.St);1 bis unter 2;477;227;250
09464;      Hof (Krfr.St);2 bis unter 3;438;235;203
09464;      Hof (Krfr.St);3 bis unter 4;455;225;230
09464;      Hof (Krfr.St);4 bis unter 5;418;208;210
09464;      Hof (Krfr.St);5 bis unter 6;408;215;193
09464;      Hof (Krfr.St);6 bis unter 7;397;201;196
09464;      Hof (Krfr.St);7 bis unter 8;390;192;198
09464;      Hof (Krfr.St);8 bis unter 9;393;197;196
09464;      Hof (Krfr.St);9 bis unter 10;347;194;153
09464;      Hof (Krfr.St);10 bis unter 11;368;180;188
09464;      Hof (Krfr.St);11 bis unter 12;372;183;189
09464;      Hof (Krfr.St);12 bis unter 13;344;169;175
09464;      Hof (Krfr.St);13 bis unter 14;378;190;188
09464;      Hof (Krfr.St);14 bis unter 15;365;165;200
09464;      Hof (Krfr.St);15 bis unter 16;355;193;162
09464;      Hof (Krfr.St);16 bis unter 17;439;231;208
09464;      Hof (Krfr.St);17 bis unter 18;435;232;203
09464;      Hof (Krfr.St);18 bis unter 19;525;272;253
